path	sentence	client_id
common_voice_ckb_29349686.mp3	بمدەیە ماچێ مردم لە ڕێی ئەو خودایە	
common_voice_ckb_29349690.mp3	تاوسان بە چەتر بولبول بە ناڵە	
common_voice_ckb_29349730.mp3	هەروەها دەڵێت ئەو ئێوارەیەی ماڵم بەجێهێشت بەتەواوەتی بێزارببووم لەو کارە بۆیە وامکرد	
common_voice_ckb_29349740.mp3	دەخوێنێ ئازیزە	
common_voice_ckb_29349748.mp3	کەللەیان لە یەکتری داوە	
common_voice_ckb_29349760.mp3	لەکاتی شوشتندا ئاوی سەر قوڵەکان دەبێت ڕێگری لێبکرێت لە گەرانەوە بۆ سەر دەست	
common_voice_ckb_29349767.mp3	دەڵەی دنیات نەدیوە و	
common_voice_ckb_29349778.mp3	هەموو کەس لە سەر ئینتەرنێت دەتوانێت دەستکاری و چاودێریی وتارەکانی بکات	
common_voice_ckb_29349806.mp3	لەوانەیە کێشەی تەکنیکی بێت	
common_voice_ckb_29349811.mp3	بەڵام من پێی ڕازی بووم	
common_voice_ckb_29349814.mp3	ئاسانکاری بۆ کەمئەندامان بکەین	
common_voice_ckb_29349887.mp3	کەتانەم بۆ بانگ کەن جوانە کەتانە	
common_voice_ckb_29349895.mp3	دەستیان کرد بە نوسین	
common_voice_ckb_29349899.mp3	گەردن ماری کویستانە	
common_voice_ckb_29349907.mp3	بۆ چ قەوماوە لەو دەور و مەکانە	
common_voice_ckb_29349937.mp3	مەسەلەی چاکردنی کۆمەلگا پرۆسەیەکی دوو ئاراستەیە	
common_voice_ckb_29349963.mp3	دەبا گیانم ڕزگار بێ	
common_voice_ckb_29349984.mp3	هاوار شیرین گیان ئامان شیرین گیان	
common_voice_ckb_29349997.mp3	ئەو وتی ئازاری نیە	
common_voice_ckb_29350024.mp3	دەڵێت ئەوە هاوتا نییە لەگەڵ ڕێنماییە جیهانییەکان	
common_voice_ckb_29350034.mp3	بەڵام بیگومان وەک هەر شتێکی دیکە کەسانێک هەن دەیانەوێ بەخۆڕایی نەرمەکاڵا بەدەست بهێنن	
common_voice_ckb_29350083.mp3	ئەوە لە سنگمدایە	
common_voice_ckb_29350092.mp3	سەری هەڵێنا بەرە و ژوور	
common_voice_ckb_29350109.mp3	بە حەیران بەرەنگاری قەیران دەبینەوە	
common_voice_ckb_29350154.mp3	بە ڕێکخراوە یان بنکەیەک دەوترێ کە بەهۆیەوە یەکەی سیاسی بتوانێ دەسەڵاتی خۆی بخاتە کار	
common_voice_ckb_29350170.mp3	ئەمن بمرم ژیانم بۆ چییە	
common_voice_ckb_29350172.mp3	نزیک هەوارگەی جاف و گۆران بێ	
common_voice_ckb_29350174.mp3	جەمیلەی چاو مەست شازدە ساڵی یە	
common_voice_ckb_29350177.mp3	سڵاو لە کەسانی تر بکە بەبێ ئەوەی بەریان بکەویت	
common_voice_ckb_29350179.mp3	خانم گیان دەرۆی یا نارۆی	
common_voice_ckb_29350239.mp3	بەڵێنیان پێداوین ڤیزامان بۆ وەربگرن	
common_voice_ckb_29350241.mp3	هیچکەس خێری پێ نەکا	
common_voice_ckb_29350243.mp3	قورینگان لە هەنیەی دەکەن نارەنار	
common_voice_ckb_29350244.mp3	گەنم ڕەنگێکی درێژ	
common_voice_ckb_29350293.mp3	بەهای نەوت جێگەی باوەڕ نییە	
common_voice_ckb_29350302.mp3	دوای دەمێک ڕۆژێک میر دەچێ بۆ ڕاو	
common_voice_ckb_29350314.mp3	هەموو خەریک فرمانن	
common_voice_ckb_29350320.mp3	ئەک بە باری زەحمەت نەبێ	
common_voice_ckb_29350322.mp3	هەواکەی بە دەریای ناوەڕاستەوە کاریگەرە	
common_voice_ckb_29350380.mp3	خێزانەکەی لە ئەڵمانیاوە چوونەتە هۆڵەندا	
common_voice_ckb_29350383.mp3	لە بەیاننامەکەدا هاتووە	
common_voice_ckb_29350385.mp3	نەم کەی ماڵ وێران دڵ بریندارم	
common_voice_ckb_29350389.mp3	تەقەی مازوو شکاوە	
common_voice_ckb_29350421.mp3	گەر بابەتەکان لەتۆڕی کۆمەڵایەتی بنووسین	
common_voice_ckb_29350426.mp3	لای ئێمە لە ڕۆژهەلات وا پێدەچێت ئەوانەی بیر لە چاکردنی کۆمەلگا دەکەنەوە	
common_voice_ckb_29350431.mp3	دەڕۆم بۆ ئەمریکا	
common_voice_ckb_29350435.mp3	هاتە خەونم پیغەمبەر	
common_voice_ckb_29350491.mp3	هەروەها پیشەیەکی درێژی کاری نواندنی هەیە	
common_voice_ckb_29350509.mp3	تف هەڵدە ناو چەوانی خۆت ئەگرێتەوە	
common_voice_ckb_29350510.mp3	قاقەزی ئیعدامیان لە سنگی دا	
common_voice_ckb_29350514.mp3	جیهان لەناو دەستەکانتە	
common_voice_ckb_29350561.mp3	ڕەنگە ئەمە هەروەها ببێتە هۆی گرینگی پێدانی وردی تەندروستی لە دوایدا بۆ چاکبوونەوە	
common_voice_ckb_29350562.mp3	چاوی دێشێ	
common_voice_ckb_29350573.mp3	سامی پەیوەندییەکەی پچڕاندووە لەگەڵ لەیلا	
common_voice_ckb_29350629.mp3	لە شوێنی سروشتیی تایبەتی خۆیان دەمێننەوە تا ئەوکاتەی دەرفەتێک بۆ بڵاوبوونەوە دەبێت	
common_voice_ckb_29350631.mp3	وەی وەی لەو گەلاوێژە	
common_voice_ckb_29350633.mp3	ئای کوێستانان خاڵ خاڵ فاتم گیان	
common_voice_ckb_29350635.mp3	ئەرێ دەمەکەت هەنگوین	
common_voice_ckb_29350637.mp3	ناوی ئەو مۆزەخانەیە کە تایبەتە بە چاپلن و دروستکردنی ماوەی پازدە ساڵی خایاندووە	
common_voice_ckb_29350701.mp3	دۆم بێت و کڵاش بۆ خۆی دروست کات	
common_voice_ckb_29350702.mp3	عاشقان دێن لە دوورەوە دیارن	
common_voice_ckb_29350705.mp3	تێکەڵی کەرتی گشتی و تایبەت کۆتایی بهێنێنن	
common_voice_ckb_29350751.mp3	خوێن دەفرێ وەک جۆلانە	
common_voice_ckb_29350753.mp3	مەیدان مەیدانی هەیدەرە	
common_voice_ckb_29350773.mp3	لە حاڵەتێکدا ئەوان نەتوانن ئامادەکاری بکە بۆ مانەوەی لەو شوێنەی تێیدایت بۆماوەیەکی درێژکراوە	
common_voice_ckb_29350775.mp3	سێهەم شاری گەورە و پر حەشیمەی کوردنشینە لە ئیران	
common_voice_ckb_29350778.mp3	ئەنگەڵس لە نامەیەیەکدا بۆ مارکس دەنووسێ	
common_voice_ckb_29350810.mp3	بۆ ڕیش چوو سمێڵیشی دانا	
common_voice_ckb_29350811.mp3	خانە پێویستەکان دەستنیشانکراون	
common_voice_ckb_29350863.mp3	دیجیتاڵی چاودێرکەر پێویستە دووربکەوێتەوە لە خراپترکردنی جیاکاری و پەراوێزگیری ؛ 	
common_voice_ckb_29350864.mp3	تا ئێستا لە دەیان وڵاتی دونیا پیشاندراوە	
common_voice_ckb_29350865.mp3	دەردێکی داوە بە من	
common_voice_ckb_29350866.mp3	بە نیوەی نرخەکانیان دەفرۆشینەوە	
common_voice_ckb_29350880.mp3	ڕازاوە بێ و پیرۆز بێ ئاهەنگەکەو	
common_voice_ckb_29350883.mp3	ئەوەش ئاغای زەندی یە کوێر بم زۆر نیگەرانە	
common_voice_ckb_29350926.mp3	هەرتک وەک شێر ئینتیزارن	
common_voice_ckb_29350929.mp3	داخت ها وە بان هەچێ داخەوە	
common_voice_ckb_29350935.mp3	شوشتنی دەست بە باشی بە ئاوی ڕۆیشتوو	
common_voice_ckb_29350939.mp3	ژەنەڕاڵێکی ئەمریکی بووە لەنەتەوەیەکگرتوەکان	
common_voice_ckb_29350956.mp3	بۆ تۆ نەمام ڕوومەت کاڵ	
common_voice_ckb_29350959.mp3	بۆقەکە لە گۆمەکەدایە	
common_voice_ckb_29350961.mp3	ئەرێ هەر چاوەکانم بە ماڵی تۆیە	
common_voice_ckb_29350963.mp3	بۆ تەندروستی خۆم باشە	
common_voice_ckb_29351018.mp3	کافرن مەزە چەوتن	
common_voice_ckb_29351026.mp3	وەک مامۆستا سەجادی دەیگێڕێتەوە	
common_voice_ckb_29351029.mp3	لێم هەڵکێشا خەنجەرێ	
common_voice_ckb_29351033.mp3	یەکێکە لە خاوەن ڕووبەرە بچووکەکان	
common_voice_ckb_29351042.mp3	زۆرینەی حکومەتەکانی جیهان هاوڵاتیانی خۆیانیان ئامۆژگاری کردوە کە گەشتی ناپێویست نەکەن لە ناوەڕاستی بڵاوبوونەوەکەدا	
common_voice_ckb_29351088.mp3	هەموو زانیارییەکی پێویستی سەبارەت بە زمانی کوردی لە خۆگرتووە	
common_voice_ckb_29351091.mp3	تیمەکەی ئێمەش لە کاتی خۆیدا ڕێنماییەکەی ئێمە نوێ دەکاتەوە بۆ پێشکەشکردنی یارمەتی	
common_voice_ckb_29351105.mp3	کام دە کادێنێ دەکرد مانگایەکی لێم مووشان	
common_voice_ckb_29351110.mp3	ئەمە هەڵەیەکە	
common_voice_ckb_29351113.mp3	شارێکی باشووری کوردستانە کە ناوەندی پارێزگای سلێمانییە	
common_voice_ckb_29351132.mp3	بەڵام زەوی تورکمانەکان بەتایبەت ئەوانەی شهەید و بریندار بوون خانوو و دێیەکانمان ڕووخان	
common_voice_ckb_29351137.mp3	خاڵی لاوازمان گوندە عەرەبنشینەکانن	
common_voice_ckb_29351143.mp3	گۆبی بیابانێکی سێبەری باراناویە	
common_voice_ckb_29351145.mp3	ژینی لادێ سەیرانە	
common_voice_ckb_29351148.mp3	یاقووت و گەنج و گەوهەر	
common_voice_ckb_29351170.mp3	شەو دێ لێم بێزارە	
common_voice_ckb_29351171.mp3	یەک لە یەک بە قیمتتر	
common_voice_ckb_29351206.mp3	تاوانم دەبێ چ بێ لەیلم هۆ لەیلم هۆ لەیلم هۆ	
common_voice_ckb_29351209.mp3	هیوادارم سەرکەوتووبیت	
common_voice_ckb_29351210.mp3	هەزاری کورسی نشین	
common_voice_ckb_29351213.mp3	سێ ساڵ لە حەزرەتی حەسەن گەورەتر بوو	
common_voice_ckb_29351215.mp3	بۆ خەزایە دین بەتاڵ	
common_voice_ckb_29351264.mp3	وێنەیەک دەنێرمە سەر شاشەکەت	
common_voice_ckb_29351266.mp3	توێژینەوەیەک دەریخستووە کە ڕێژەی هەوکردن کەمیکردووە بە دەست شوشتن	
common_voice_ckb_29351267.mp3	شێوازی شیکردنەوەی نەخۆشییەکە	
common_voice_ckb_29351270.mp3	دەستمان بە فراوانکردنی بەشەکانی پزیشکیی خێزانیی کردووە	
common_voice_ckb_29351271.mp3	ئەوانەی لەوێ کاردەکەن مۆڵەتیان بۆ مەساج وەرگرتووە نەوەک کاری دیکە	
common_voice_ckb_29351282.mp3	بۆ پێشمەرگەو خەڵکی کوردستان	
common_voice_ckb_29351285.mp3	گوڵەکەم دەڵێن ئەوا دێ	
common_voice_ckb_29351290.mp3	تاریفی تەواو نابێ	
common_voice_ckb_29351293.mp3	ناردوومە جەڕەی بۆ بێ	
common_voice_ckb_29351314.mp3	ەوونەر یانی دەربڕینی هەستی مرۆڤ بەشێوەی جیاواز	
common_voice_ckb_29351315.mp3	دوای تەواوبوونی خوێندنەکەی	
common_voice_ckb_29351316.mp3	تەمەنی گەیشتە حەوت ساڵان	
common_voice_ckb_29351318.mp3	وا گەشایەوە بۆ حاڵی زارم	
common_voice_ckb_29351328.mp3	چارەسەرێکی ئەوتۆی ناوێت	
common_voice_ckb_29351329.mp3	وەکو شمقاری خاڵخال بوو	
common_voice_ckb_29351330.mp3	کەمەندت لە ملی دەخەم حەڕەمت بۆ خۆم دەبەم	
common_voice_ckb_29351331.mp3	لە وڵاتانی ئاسیا و ئەفریقادا دەژین	
common_voice_ckb_29351332.mp3	دووەمیشیان ئەوانەن کە هەموو بابەتەکە دەخوێننەوە	
common_voice_ckb_29351370.mp3	سەیرە لە دووری جوانێ شەمعم بوومە پەروانە	
common_voice_ckb_29351379.mp3	شاهێدیم بۆ بدە لە گولەی خەسارە	
common_voice_ckb_29351382.mp3	لە قوتابخانە دانیشتم	
common_voice_ckb_29351412.mp3	بێگومان ئێستا ئاو و هەواکەی گەرمترە	
common_voice_ckb_29351413.mp3	ئەتۆ تێیدا پکە حوکمات	
common_voice_ckb_29351426.mp3	ئاخ لەو هەستە جوانەی شێعرەکانی نالی	
common_voice_ckb_29351431.mp3	من دەڵیم تۆ گوێ بدێرە	
common_voice_ckb_29351435.mp3	خەڵکی کام شاری	
common_voice_ckb_29353744.mp3	مەعلووم نییە ڵە دڵی نەبێتە سەرەتان	
common_voice_ckb_29353747.mp3	مەرجە نیشانەکان لە دوو شوێنی جیاواز یان زیاتر دا هەبن	
common_voice_ckb_29353748.mp3	هەی بێنن بێنن کەژاوە بێنن	
common_voice_ckb_29353750.mp3	دار هەڵبڕە سەگی دز دیارە	
common_voice_ckb_29383606.mp3	ئەویش وەکوو من ئالوودەی دەردە	
common_voice_ckb_29383608.mp3	لێمان شێواوی دەڵێی ڕەنجاوی	
common_voice_ckb_29383609.mp3	چی تر زیادکرا بەم ڕاپۆرتە	
common_voice_ckb_29383611.mp3	بەرد لە جێ ی خۆی سەنگینە	
common_voice_ckb_29383612.mp3	ئایا هاوکار بوویت لە چارەسەر کردنی چ کێشەیەکدا	
common_voice_ckb_29383627.mp3	پرچت بۆ وا ئاڵۆزە	
common_voice_ckb_29383630.mp3	هاوار بەفری ناچێتۆ	
common_voice_ckb_29383659.mp3	هەروەها گوێ لە کەسانی لەخۆت بە ئەزموونتر بگریت	
common_voice_ckb_29383660.mp3	ساڵە وەختی تێ وەر نە گەڕا	
common_voice_ckb_29383661.mp3	ئەمن و تۆ شاگردی وین بە ماڵە شێخ مەولانە	
common_voice_ckb_29383662.mp3	باوکم پیر بووە	
common_voice_ckb_29383663.mp3	نرکەی دێ وەکوو کوڕکوڕ	
common_voice_ckb_29383716.mp3	گرفتەکە چارەسەر نەکراوە	
common_voice_ckb_29383718.mp3	لە من و عەلی مەردانی	
common_voice_ckb_29383720.mp3	شێرە و مەردە و لە شەڕێ هەڵنایە	
common_voice_ckb_29383738.mp3	جافەرموی ئەستیێ سەر بە دوژوارە	
common_voice_ckb_29383739.mp3	ئەرێ کوانێ هات و چووی سەر هەوارانت	
common_voice_ckb_29383740.mp3	باش شارەزای ئەم شارەم	
common_voice_ckb_29383741.mp3	پاشان لەناو هەموو تۆڕەکانی تر بڵاوی بکەیتەوە	
common_voice_ckb_29383742.mp3	زووڵمی لێکرد و پارەکەی پێ نەدا	
common_voice_ckb_29383751.mp3	ملی باریکتر قاچی کەمێک کورتتر بێت	
common_voice_ckb_29383765.mp3	بە بیرکردنەوەوە لانە وتی تۆ ئامانجێکی هاوبەشت هەیە	
common_voice_ckb_29383777.mp3	نیشانەی نەخۆشییەکەیان تیادایە سەردانی پزیشک نەکەن	
common_voice_ckb_29383778.mp3	محەممەد پێی گوت یاری شەنگ جەماڵ	
common_voice_ckb_29383779.mp3	ڕێکخراوە حکوومەتییەکان بەدی ناکرێن	
common_voice_ckb_29383787.mp3	هەموومان کاتێکمان هەیە کە بەتەنها ەی خۆمان نییە	
common_voice_ckb_29383791.mp3	هەتا پردی دێگەڵە	
common_voice_ckb_29383803.mp3	غەریبی دوور وڵات	
common_voice_ckb_29383809.mp3	جاکوتی قەزنەفەرەی دولێرە	
common_voice_ckb_29383822.mp3	زوڵم و ستەم بە سەر چۆ چوون ئازادی بەیانە	
common_voice_ckb_29383854.mp3	ئەمەیە کە دەیزانم و پێشکەشی دەکەم	
common_voice_ckb_29383855.mp3	چەتەکانی داعش ڕەوانەی جەرابلوس دەکرێن	
common_voice_ckb_29383858.mp3	ئەوە قسەی ئاسۆ عومەر سوارەی ئەکتەرە	
common_voice_ckb_29383860.mp3	ئازاری سییەکان و خانە دیارکەوتوو بەربڵاوەکان و زیادکردنی ماکرۆفەیج لە نەخۆشەکانی سارس بەدیاردەکەون	
common_voice_ckb_29383985.mp3	کەشتیەکە نوقم بوو	
common_voice_ckb_29383987.mp3	ئەو بۆ میوانان دەبوو بە سەقاو	
common_voice_ckb_29383992.mp3	هەژار شاعیر و نووسەری کورد هەر بە هۆنراوە وەریگێڕاوەتەوە بۆ زاری موکریانی	
